acc,augment,aurc,ba,brier,budget_per_class,checkpoint,checkpoint_sha256,clean_ba_drop,clean_worst_recall_drop,corruption,dataset,ece15,high_conf_errors,method,n_classes_observed,n_samples,n_selected,nll,ratio,recall_0,recall_1,recall_2,recall_3,recall_4,recall_5,recall_6,recall_7,recall_8,risk_at_80,risk_at_80_n,selection_seed,selection_sha256,severity,training_seed,worst_recall
0.32813370473537606,0,0.529720649431408,0.24640191808454665,1.27572295046644,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.571239056491597,0.332541567695962,contrast_down,pathmnist,0.6247451573983872,4254,graph_a2,9,7180,1791,6.920715152350979,0.02,0.9738415545590433,1.0,0.0029498525073746312,0.11356466876971609,0.12077294685990338,0.0,0.0,0.0,0.006488240064882401,0.6354456824512534,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,5,42,0.0
0.7246518105849582,0,0.13677871985467208,0.6720265806091253,0.43893448225098997,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.14561439396701836,-0.003741618144745995,contrast_up,pathmnist,0.16086271219266823,1101,graph_a2,9,7180,1791,1.1076435517212928,0.02,0.8385650224215246,1.0,0.336283185840708,0.5946372239747634,0.8164251207729468,0.8243243243243243,0.6707152496626181,0.34441805225653205,0.6228710462287105,0.2076949860724234,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,1,42,0.336283185840708
0.4948467966573816,0,0.34678975977589943,0.45983751733963313,0.8434275280342156,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.3578034572365106,0.220447172415726,contrast_up,pathmnist,0.36551796510857126,2272,graph_a2,9,7180,1791,2.45082638392184,0.02,0.7825112107623319,1.0,0.11209439528023599,0.27287066246056785,0.4251207729468599,0.8952702702702703,0.2631578947368421,0.23990498812351543,0.14760746147607462,0.47475626740947074,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,2,42,0.11209439528023599
0.361142061281337,0,0.4936963562488815,0.3322232829749257,1.0718048325078287,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.485417691601218,0.3292974476635208,contrast_up,pathmnist,0.4940588233821239,2877,graph_a2,9,7180,1791,3.5111551830574816,0.02,0.6898355754857997,0.9988193624557261,0.07374631268436578,0.04100946372239748,0.16521739130434782,0.9070945945945946,0.044534412955465584,0.0665083135391924,0.0032441200324412004,0.5957520891364902,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,3,42,0.0032441200324412004
0.2853760445682451,0,0.6167372176763544,0.2636384771595351,1.190983102432364,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.5540024974166087,0.332541567695962,contrast_up,pathmnist,0.5448826518563508,3048,graph_a2,9,7180,1791,4.082208886890974,0.02,0.594170403587444,0.7201889020070839,0.05309734513274336,0.00473186119873817,0.07246376811594203,0.9070945945945946,0.006747638326585695,0.014251781472684086,0.0,0.6756615598885793,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,4,42,0.0
0.2062674094707521,0,0.7560715710478718,0.19639059550063084,1.3049046279451049,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.6212503790755128,0.332541567695962,contrast_up,pathmnist,0.58284803463722,2987,graph_a2,9,7180,1791,4.722230915629407,0.02,0.4469357249626308,0.41440377804014167,0.04129793510324484,0.0,0.01352657004830918,0.8513513513513513,0.0,0.0,0.0,0.7641016713091922,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,5,42,0.0
0.6305013927576602,0,0.2100237412117751,0.6216520084014142,0.635528655676008,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.1959889661747295,0.27848751364190794,defocus_blur,pathmnist,0.27485662693557306,1866,graph_a2,9,7180,1791,1.8307906535827705,0.02,0.9020926756352765,1.0,0.7905604719764012,0.7618296529968455,0.45217391304347826,0.05405405405405406,0.9608636977058029,0.39429928741092635,0.27899432278994324,0.31963788300835655,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,1,42,0.05405405405405406
0.5637883008356546,0,0.279160440265514,0.5605436462194423,0.7579154713986096,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.2570973283567014,0.2666631893175836,defocus_blur,pathmnist,0.3364922654786482,2255,graph_a2,9,7180,1791,2.3342062504429406,0.02,0.9050822122571002,1.0,0.7846607669616519,0.5583596214511041,0.18647342995169083,0.06587837837837837,0.9851551956815114,0.34679334916864607,0.21248986212489862,0.39275766016713093,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,2,42,0.06587837837837837
0.533008356545961,0,0.32189043365323006,0.5334107870239877,0.8069239521640557,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.284230187552156,0.2929280411259137,defocus_blur,pathmnist,0.3532919507587853,2317,graph_a2,9,7180,1791,2.6515189555237137,0.02,0.9110612855007474,1.0,0.8377581120943953,0.4069400630914827,0.03961352657004831,0.09121621621621621,0.9689608636977058,0.32779097387173395,0.21735604217356042,0.42217966573816157,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,3,42,0.03961352657004831
0.5199164345403899,0,0.35067596209985324,0.5236447153939322,0.8251191569252522,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.2939962591822115,0.32481209909692815,defocus_blur,pathmnist,0.35390139208447635,2325,graph_a2,9,7180,1791,2.798413833833696,0.02,0.9125560538116592,1.0,0.9085545722713865,0.35173501577287064,0.007729468599033816,0.14020270270270271,0.921727395411606,0.27078384798099764,0.19951338199513383,0.43401810584958217,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,4,42,0.007729468599033816
0.4626740947075209,0,0.4006298366959783,0.4530270630834525,0.9157627062561273,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.36461391149269123,0.3296430169713243,defocus_blur,pathmnist,0.3956222793684032,2514,graph_a2,9,7180,1791,3.121773032861776,0.02,0.9118086696562033,1.0,0.9144542772861357,0.028391167192429023,0.002898550724637681,0.18074324324324326,0.7314439946018894,0.12826603325415678,0.1792376317923763,0.49512534818941506,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,5,42,0.002898550724637681
0.8422005571030641,0,0.05728772874430927,0.7943390622822365,0.24840813117590588,199,/mnt/prj01/hgrp-1502-5TB/xuxiaoyu/reliability_medmnistc_ab/formal_runs/cross_path_random_grapha2_sel42_43_train42_43_20260917/runs/pathmnist/graph_a2/ratio_0.02/selection_seed_42/train_seed_42/aug_0/final.pt,c183ce6c2abee8da32bc6e7919737361e846cb2aa5f78e8b718b838e5784ddf9,0.023301912293907212,-0.040380047505938266,jpeg_compression,pathmnist,0.07163743188288217,555,graph_a2,9,7180,1791,0.6390886235675054,0.02,0.8759342301943199,1.0,0.7669616519174042,0.9479495268138801,0.9420289855072463,0.5084459459459459,0.8232118758434548,0.37292161520190026,0.9115977291159773,0.08478412256267409,5744,42,34f0f71ba7118d9ceb1b99e11f735e7180f87f999fdc205d5b2f3f394a81ad4d,1,42,0.37292161520190026
